"","country","year","sex","suicides_no","population","gdp_for_year....","age"
"1626","Kazakhstan",2001,"male",1519,1807120,"22,152,694,162",44.5
"1627","Kazakhstan",2001,"female",119,1011423,"22,152,694,162",64.5
"1628","Kazakhstan",2001,"male",582,718503,"22,152,694,162",64.5
"1629","Kazakhstan",2001,"female",53,233378,"22,152,694,162",80
"1630","Kazakhstan",2001,"male",51,82044,"22,152,694,162",80
"1631","Kazakhstan",2002,"female",20,1372725,"24,636,593,223",9.5
"1632","Kazakhstan",2002,"male",67,1424722,"24,636,593,223",9.5
"1633","Kazakhstan",2002,"female",160,1377461,"24,636,593,223",19.5
"1634","Kazakhstan",2002,"male",621,1414530,"24,636,593,223",19.5
"1635","Kazakhstan",2002,"female",129,1147717,"24,636,593,223",29.5
"1636","Kazakhstan",2002,"male",825,1128226,"24,636,593,223",29.5
"1637","Kazakhstan",2002,"female",198,2033504,"24,636,593,223",44.5
"1638","Kazakhstan",2002,"male",1414,1837817,"24,636,593,223",44.5
"1639","Kazakhstan",2002,"female",119,996301,"24,636,593,223",64.5
"1640","Kazakhstan",2002,"male",582,704901,"24,636,593,223",64.5
"1641","Kazakhstan",2002,"female",52,247685,"24,636,593,223",80
"1642","Kazakhstan",2002,"male",53,91887,"24,636,593,223",80
"1643","Kazakhstan",2003,"female",16,1316237,"30,833,699,703",9.5
"1644","Kazakhstan",2003,"male",67,1368679,"30,833,699,703",9.5
"1645","Kazakhstan",2003,"female",157,1408946,"30,833,699,703",19.5
"1646","Kazakhstan",2003,"male",652,1449082,"30,833,699,703",19.5
"1647","Kazakhstan",2003,"female",114,1159693,"30,833,699,703",29.5
"1648","Kazakhstan",2003,"male",938,1141761,"30,833,699,703",29.5
"1649","Kazakhstan",2003,"female",202,2053544,"30,833,699,703",44.5
"1650","Kazakhstan",2003,"male",1386,1855662,"30,833,699,703",44.5
"1651","Kazakhstan",2003,"female",139,996433,"30,833,699,703",64.5
"1652","Kazakhstan",2003,"male",530,702817,"30,833,699,703",64.5
"1653","Kazakhstan",2003,"female",60,259838,"30,833,699,703",80
"1654","Kazakhstan",2003,"male",60,99171,"30,833,699,703",80
"1655","Kazakhstan",2004,"female",14,1263986,"43,151,647,003",9.5
"1656","Kazakhstan",2004,"male",57,1317575,"43,151,647,003",9.5
"1657","Kazakhstan",2004,"female",177,1438621,"43,151,647,003",19.5
"1658","Kazakhstan",2004,"male",735,1480125,"43,151,647,003",19.5
"1659","Kazakhstan",2004,"female",131,1174778,"43,151,647,003",29.5
"1660","Kazakhstan",2004,"male",967,1159137,"43,151,647,003",29.5
"1661","Kazakhstan",2004,"female",208,2076222,"43,151,647,003",44.5
"1662","Kazakhstan",2004,"male",1427,1874980,"43,151,647,003",44.5
"1663","Kazakhstan",2004,"female",101,1004413,"43,151,647,003",64.5
"1664","Kazakhstan",2004,"male",441,706313,"43,151,647,003",64.5
"1665","Kazakhstan",2004,"female",61,271208,"43,151,647,003",80
"1666","Kazakhstan",2004,"male",75,105970,"43,151,647,003",80
"1667","Kazakhstan",2005,"female",24,1219019,"57,123,671,734",9.5
"1668","Kazakhstan",2005,"male",78,1272278,"57,123,671,734",9.5
"1669","Kazakhstan",2005,"female",153,1464554,"57,123,671,734",19.5
"1670","Kazakhstan",2005,"male",635,1507234,"57,123,671,734",19.5
"1671","Kazakhstan",2005,"female",126,1188857,"57,123,671,734",29.5
"1672","Kazakhstan",2005,"male",868,1174447,"57,123,671,734",29.5
"1673","Kazakhstan",2005,"female",177,2097655,"57,123,671,734",44.5
"1674","Kazakhstan",2005,"male",1225,1893623,"57,123,671,734",44.5
"1675","Kazakhstan",2005,"female",100,1021709,"57,123,671,734",64.5
"1676","Kazakhstan",2005,"male",402,716191,"57,123,671,734",64.5
"1677","Kazakhstan",2005,"female",54,279776,"57,123,671,734",80
"1678","Kazakhstan",2005,"male",61,112427,"57,123,671,734",80
"1679","Kazakhstan",2006,"female",24,1181324,"81,003,884,545",9.5
"1680","Kazakhstan",2006,"male",68,1234397,"81,003,884,545",9.5
"1681","Kazakhstan",2006,"female",181,1486771,"81,003,884,545",19.5
"1682","Kazakhstan",2006,"male",657,1530192,"81,003,884,545",19.5
"1683","Kazakhstan",2006,"female",121,1202659,"81,003,884,545",29.5
"1684","Kazakhstan",2006,"male",944,1189058,"81,003,884,545",29.5
"1685","Kazakhstan",2006,"female",190,2121510,"81,003,884,545",44.5
"1686","Kazakhstan",2006,"male",1225,1915309,"81,003,884,545",44.5
"1687","Kazakhstan",2006,"female",106,1047352,"81,003,884,545",64.5
"1688","Kazakhstan",2006,"male",436,730464,"81,003,884,545",64.5
"1689","Kazakhstan",2006,"female",53,282507,"81,003,884,545",80
"1690","Kazakhstan",2006,"male",71,116133,"81,003,884,545",80
"1691","Kazakhstan",2007,"female",30,1149826,"104,849,886,826",9.5
"1692","Kazakhstan",2007,"male",89,1202402,"104,849,886,826",9.5
"1693","Kazakhstan",2007,"female",203,1498711,"104,849,886,826",19.5
"1694","Kazakhstan",2007,"male",648,1542361,"104,849,886,826",19.5
"1695","Kazakhstan",2007,"female",140,1219565,"104,849,886,826",29.5
"1696","Kazakhstan",2007,"male",919,1208359,"104,849,886,826",29.5
"1697","Kazakhstan",2007,"female",210,2144647,"104,849,886,826",44.5
"1698","Kazakhstan",2007,"male",1275,1935835,"104,849,886,826",44.5
"1699","Kazakhstan",2007,"female",88,1077829,"104,849,886,826",64.5
"1700","Kazakhstan",2007,"male",412,747545,"104,849,886,826",64.5
"1701","Kazakhstan",2007,"female",50,281627,"104,849,886,826",80
"1702","Kazakhstan",2007,"male",77,116899,"104,849,886,826",80
"1703","Kazakhstan",2008,"female",19,1130043,"133,441,612,247",9.5
"1704","Kazakhstan",2008,"male",66,1182019,"133,441,612,247",9.5
"1705","Kazakhstan",2008,"female",239,1496633,"133,441,612,247",19.5
"1706","Kazakhstan",2008,"male",657,1540282,"133,441,612,247",19.5
"1707","Kazakhstan",2008,"female",152,1240283,"133,441,612,247",29.5
"1708","Kazakhstan",2008,"male",860,1232084,"133,441,612,247",29.5
"1709","Kazakhstan",2008,"female",217,2165507,"133,441,612,247",44.5
"1710","Kazakhstan",2008,"male",1178,1954893,"133,441,612,247",44.5
"1711","Kazakhstan",2008,"female",93,1110519,"133,441,612,247",64.5
"1712","Kazakhstan",2008,"male",383,766809,"133,441,612,247",64.5
"1713","Kazakhstan",2008,"female",47,280166,"133,441,612,247",80
"1714","Kazakhstan",2008,"male",86,116815,"133,441,612,247",80
"1715","Kazakhstan",2009,"female",26,1126895,"115,308,661,143",9.5
"1716","Kazakhstan",2009,"male",43,1179629,"115,308,661,143",9.5
"1717","Kazakhstan",2009,"female",214,1488994,"115,308,661,143",19.5
"1718","Kazakhstan",2009,"male",608,1533027,"115,308,661,143",19.5
"1719","Kazakhstan",2009,"female",145,1269302,"115,308,661,143",29.5
"1720","Kazakhstan",2009,"male",848,1263819,"115,308,661,143",29.5
"1721","Kazakhstan",2009,"female",192,2191360,"115,308,661,143",44.5
"1722","Kazakhstan",2009,"male",1181,1980466,"115,308,661,143",44.5
"1723","Kazakhstan",2009,"female",99,1150346,"115,308,661,143",64.5
"1724","Kazakhstan",2009,"male",380,792505,"115,308,661,143",64.5
"1725","Kazakhstan",2009,"female",42,277759,"115,308,661,143",80
"1726","Kazakhstan",2009,"male",60,116533,"115,308,661,143",80
"1727","Kazakhstan",2010,"female",25,1155258,"148,047,348,241",9.5
"1728","Kazakhstan",2010,"male",49,1212500,"148,047,348,241",9.5
"1729","Kazakhstan",2010,"female",193,1549811,"148,047,348,241",19.5
"1730","Kazakhstan",2010,"male",528,1555580,"148,047,348,241",19.5
"1731","Kazakhstan",2010,"female",140,1332552,"148,047,348,241",29.5
"1732","Kazakhstan",2010,"male",808,1310211,"148,047,348,241",29.5
"1733","Kazakhstan",2010,"female",160,2227790,"148,047,348,241",44.5
"1734","Kazakhstan",2010,"male",1118,2037599,"148,047,348,241",44.5
"1735","Kazakhstan",2010,"female",88,1144484,"148,047,348,241",64.5
"1736","Kazakhstan",2010,"male",389,810461,"148,047,348,241",64.5
"1737","Kazakhstan",2010,"female",39,263531,"148,047,348,241",80
"1738","Kazakhstan",2010,"male",72,113390,"148,047,348,241",80
"1739","Kazakhstan",2011,"female",21,1169247,"192,626,507,972",9.5
"1740","Kazakhstan",2011,"male",38,1218724,"192,626,507,972",9.5
"1741","Kazakhstan",2011,"female",171,1514356,"192,626,507,972",19.5
"1742","Kazakhstan",2011,"male",493,1526023,"192,626,507,972",19.5
"1743","Kazakhstan",2011,"female",128,1367342,"192,626,507,972",29.5
"1744","Kazakhstan",2011,"male",778,1344771,"192,626,507,972",29.5
"1745","Kazakhstan",2011,"female",166,2253866,"192,626,507,972",44.5
"1746","Kazakhstan",2011,"male",1062,2062451,"192,626,507,972",44.5
"1747","Kazakhstan",2011,"female",78,1172197,"192,626,507,972",64.5
"1748","Kazakhstan",2011,"male",358,831202,"192,626,507,972",64.5
"1749","Kazakhstan",2011,"female",44,273217,"192,626,507,972",80
"1750","Kazakhstan",2011,"male",64,119954,"192,626,507,972",80
"1751","Kazakhstan",2012,"female",7,1198748,"207,998,568,866",9.5
"1752","Kazakhstan",2012,"male",33,1261734,"207,998,568,866",9.5
"1753","Kazakhstan",2012,"female",131,1464381,"207,998,568,866",19.5
"1754","Kazakhstan",2012,"male",426,1481240,"207,998,568,866",19.5
"1755","Kazakhstan",2012,"female",111,1407854,"207,998,568,866",29.5
"1756","Kazakhstan",2012,"male",716,1384736,"207,998,568,866",29.5
"1757","Kazakhstan",2012,"female",181,2273726,"207,998,568,866",44.5
"1758","Kazakhstan",2012,"male",1074,2082135,"207,998,568,866",44.5
"1759","Kazakhstan",2012,"female",93,1198153,"207,998,568,866",64.5
"1760","Kazakhstan",2012,"male",368,852033,"207,998,568,866",64.5
"1761","Kazakhstan",2012,"female",40,288919,"207,998,568,866",80
"1762","Kazakhstan",2012,"male",60,129890,"207,998,568,866",80
"1763","Kazakhstan",2013,"female",27,1246955,"236,634,552,078",9.5
"1764","Kazakhstan",2013,"male",42,1313549,"236,634,552,078",9.5
"1765","Kazakhstan",2013,"female",182,1405609,"236,634,552,078",19.5
"1766","Kazakhstan",2013,"male",449,1429864,"236,634,552,078",19.5
"1767","Kazakhstan",2013,"female",136,1451026,"236,634,552,078",29.5
"1768","Kazakhstan",2013,"male",733,1425587,"236,634,552,078",29.5
"1769","Kazakhstan",2013,"female",193,2289754,"236,634,552,078",44.5
"1770","Kazakhstan",2013,"male",1142,2098964,"236,634,552,078",44.5
"1771","Kazakhstan",2013,"female",89,1228388,"236,634,552,078",64.5
"1772","Kazakhstan",2013,"male",393,878598,"236,634,552,078",64.5
"1773","Kazakhstan",2013,"female",48,307080,"236,634,552,078",80
"1774","Kazakhstan",2013,"male",78,140008,"236,634,552,078",80
"1775","Kazakhstan",2014,"female",18,1307309,"221,415,572,820",9.5
"1776","Kazakhstan",2014,"male",38,1377917,"221,415,572,820",9.5
"1777","Kazakhstan",2014,"female",132,1344351,"221,415,572,820",19.5
"1778","Kazakhstan",2014,"male",356,1377269,"221,415,572,820",19.5
"1779","Kazakhstan",2014,"female",126,1490998,"221,415,572,820",29.5
"1780","Kazakhstan",2014,"male",667,1462224,"221,415,572,820",29.5
"1781","Kazakhstan",2014,"female",171,2303567,"221,415,572,820",44.5
"1782","Kazakhstan",2014,"male",1082,2116035,"221,415,572,820",44.5
"1783","Kazakhstan",2014,"female",69,1263876,"221,415,572,820",64.5
"1784","Kazakhstan",2014,"male",343,911127,"221,415,572,820",64.5
"1785","Kazakhstan",2014,"female",47,325593,"221,415,572,820",80
"1786","Kazakhstan",2014,"male",70,148578,"221,415,572,820",80
"1787","Kazakhstan",2015,"female",13,1370388,"184,388,432,149",9.5
"1788","Kazakhstan",2015,"male",30,1445862,"184,388,432,149",9.5
"1789","Kazakhstan",2015,"female",127,1285407,"184,388,432,149",19.5
"1790","Kazakhstan",2015,"male",312,1326082,"184,388,432,149",19.5
"1791","Kazakhstan",2015,"female",108,1524321,"184,388,432,149",29.5
"1792","Kazakhstan",2015,"male",603,1492576,"184,388,432,149",29.5
"1793","Kazakhstan",2015,"female",175,2313458,"184,388,432,149",44.5
"1794","Kazakhstan",2015,"male",962,2130654,"184,388,432,149",44.5
"1795","Kazakhstan",2015,"female",65,1306669,"184,388,432,149",64.5
"1796","Kazakhstan",2015,"male",363,951365,"184,388,432,149",64.5
"1797","Kazakhstan",2015,"female",42,343577,"184,388,432,149",80
"1798","Kazakhstan",2015,"male",72,156393,"184,388,432,149",80
"1799","Kuwait",1985,"female",0,189600,"21,442,619,681",9.5
"1800","Kuwait",1985,"male",0,196600,"21,442,619,681",9.5
"1801","Kuwait",1985,"female",0,145200,"21,442,619,681",19.5
"1802","Kuwait",1985,"male",2,150900,"21,442,619,681",19.5
"1803","Kuwait",1985,"female",2,136200,"21,442,619,681",29.5
"1804","Kuwait",1985,"male",5,228000,"21,442,619,681",29.5
"1805","Kuwait",1985,"female",1,121900,"21,442,619,681",44.5
"1806","Kuwait",1985,"male",6,235600,"21,442,619,681",44.5
"1807","Kuwait",1985,"female",0,22400,"21,442,619,681",64.5
"1808","Kuwait",1985,"male",1,35200,"21,442,619,681",64.5
"1809","Kuwait",1985,"female",0,3400,"21,442,619,681",80
"1810","Kuwait",1985,"male",0,3000,"21,442,619,681",80
"1811","Kuwait",1986,"female",0,198400,"17,903,681,693",9.5
"1812","Kuwait",1986,"male",0,205000,"17,903,681,693",9.5
"1813","Kuwait",1986,"female",0,152100,"17,903,681,693",19.5
"1814","Kuwait",1986,"male",4,157400,"17,903,681,693",19.5
"1815","Kuwait",1986,"female",3,143000,"17,903,681,693",29.5
"1816","Kuwait",1986,"male",5,238400,"17,903,681,693",29.5
"1817","Kuwait",1986,"female",1,127800,"17,903,681,693",44.5
"1818","Kuwait",1986,"male",3,246500,"17,903,681,693",44.5
"1819","Kuwait",1986,"female",0,23400,"17,903,681,693",64.5
"1820","Kuwait",1986,"male",0,36700,"17,903,681,693",64.5
"1821","Kuwait",1986,"female",0,3400,"17,903,681,693",80
"1822","Kuwait",1986,"male",0,3200,"17,903,681,693",80
"1823","Kuwait",1987,"female",0,207600,"22,365,734,482",9.5
"1824","Kuwait",1987,"male",0,213800,"22,365,734,482",9.5
"1825","Kuwait",1987,"female",1,159300,"22,365,734,482",19.5
"1826","Kuwait",1987,"male",1,164300,"22,365,734,482",19.5
"1827","Kuwait",1987,"female",1,150100,"22,365,734,482",29.5
"1828","Kuwait",1987,"male",6,249500,"22,365,734,482",29.5
"1829","Kuwait",1987,"female",2,134100,"22,365,734,482",44.5
"1830","Kuwait",1987,"male",4,257900,"22,365,734,482",44.5
"1831","Kuwait",1987,"female",1,24300,"22,365,734,482",64.5
"1832","Kuwait",1987,"male",0,38400,"22,365,734,482",64.5
"1833","Kuwait",1987,"female",0,3700,"22,365,734,482",80
"1834","Kuwait",1987,"male",0,3300,"22,365,734,482",80
"1835","Kuwait",1993,"female",0,144300,"23,941,391,391",9.5
"1836","Kuwait",1993,"male",0,143300,"23,941,391,391",9.5
"1837","Kuwait",1993,"female",0,112300,"23,941,391,391",19.5
"1838","Kuwait",1993,"male",1,119600,"23,941,391,391",19.5
"1839","Kuwait",1993,"female",4,130800,"23,941,391,391",29.5
"1840","Kuwait",1993,"male",6,207800,"23,941,391,391",29.5
"1841","Kuwait",1993,"female",2,123800,"23,941,391,391",44.5
"1842","Kuwait",1993,"male",4,227100,"23,941,391,391",44.5
"1843","Kuwait",1993,"female",0,23500,"23,941,391,391",64.5
"1844","Kuwait",1993,"male",1,35200,"23,941,391,391",64.5
"1845","Kuwait",1993,"female",0,2800,"23,941,391,391",80
"1846","Kuwait",1993,"male",0,3100,"23,941,391,391",80
"1847","Kuwait",1994,"female",0,149200,"24,848,483,838",9.5
"1848","Kuwait",1994,"male",0,154600,"24,848,483,838",9.5
"1849","Kuwait",1994,"female",0,111900,"24,848,483,838",19.5
"1850","Kuwait",1994,"male",2,137100,"24,848,483,838",19.5
"1851","Kuwait",1994,"female",7,132800,"24,848,483,838",29.5
"1852","Kuwait",1994,"male",8,279700,"24,848,483,838",29.5
"1853","Kuwait",1994,"female",5,123000,"24,848,483,838",44.5
"1854","Kuwait",1994,"male",7,289600,"24,848,483,838",44.5
"1855","Kuwait",1994,"female",0,22500,"24,848,483,838",64.5
"1856","Kuwait",1994,"male",1,41900,"24,848,483,838",64.5
"1857","Kuwait",1994,"female",0,2500,"24,848,483,838",80
"1858","Kuwait",1994,"male",0,3200,"24,848,483,838",80
"1859","Kuwait",1995,"female",0,155100,"27,191,689,008",9.5
"1860","Kuwait",1995,"male",0,160900,"27,191,689,008",9.5
"1861","Kuwait",1995,"female",1,116400,"27,191,689,008",19.5
"1862","Kuwait",1995,"male",5,142900,"27,191,689,008",19.5
"1863","Kuwait",1995,"female",2,138600,"27,191,689,008",29.5
"1864","Kuwait",1995,"male",9,292900,"27,191,689,008",29.5
"1865","Kuwait",1995,"female",2,128200,"27,191,689,008",44.5
"1866","Kuwait",1995,"male",7,303300,"27,191,689,008",44.5
"1867","Kuwait",1995,"female",0,23300,"27,191,689,008",64.5
"1868","Kuwait",1995,"male",0,43700,"27,191,689,008",64.5
"1869","Kuwait",1995,"female",0,2600,"27,191,689,008",80
"1870","Kuwait",1995,"male",0,3200,"27,191,689,008",80
"1871","Kuwait",1996,"female",0,160800,"31,493,987,642",9.5
"1872","Kuwait",1996,"male",0,166800,"31,493,987,642",9.5
"1873","Kuwait",1996,"female",3,120600,"31,493,987,642",19.5
"1874","Kuwait",1996,"male",1,148200,"31,493,987,642",19.5
"1875","Kuwait",1996,"female",8,143900,"31,493,987,642",29.5
"1876","Kuwait",1996,"male",10,304400,"31,493,987,642",29.5
"1877","Kuwait",1996,"female",0,133200,"31,493,987,642",44.5
"1878","Kuwait",1996,"male",6,315300,"31,493,987,642",44.5
"1879","Kuwait",1996,"female",0,24200,"31,493,987,642",64.5
"1880","Kuwait",1996,"male",2,45300,"31,493,987,642",64.5
"1881","Kuwait",1996,"female",0,2700,"31,493,987,642",80
"1882","Kuwait",1996,"male",0,3300,"31,493,987,642",80
"1883","Kuwait",1997,"female",0,165900,"30,354,434,553",9.5
"1884","Kuwait",1997,"male",0,172100,"30,354,434,553",9.5
"1885","Kuwait",1997,"female",5,124500,"30,354,434,553",19.5
"1886","Kuwait",1997,"male",2,153000,"30,354,434,553",19.5
"1887","Kuwait",1997,"female",7,148300,"30,354,434,553",29.5
"1888","Kuwait",1997,"male",10,313700,"30,354,434,553",29.5
"1889","Kuwait",1997,"female",5,137300,"30,354,434,553",44.5
"1890","Kuwait",1997,"male",3,324800,"30,354,434,553",44.5
"1891","Kuwait",1997,"female",0,25000,"30,354,434,553",64.5
"1892","Kuwait",1997,"male",1,46700,"30,354,434,553",64.5
"1893","Kuwait",1997,"female",0,2700,"30,354,434,553",80
"1894","Kuwait",1997,"male",0,3500,"30,354,434,553",80
"1895","Kuwait",1998,"female",0,166981,"25,941,929,462",9.5
"1896","Kuwait",1998,"male",0,173841,"25,941,929,462",9.5
"1897","Kuwait",1998,"female",3,137997,"25,941,929,462",19.5
"1898","Kuwait",1998,"male",1,151264,"25,941,929,462",19.5
"1899","Kuwait",1998,"female",6,176454,"25,941,929,462",29.5
"1900","Kuwait",1998,"male",10,342775,"25,941,929,462",29.5
"1901","Kuwait",1998,"female",6,184143,"25,941,929,462",44.5
"1902","Kuwait",1998,"male",8,396063,"25,941,929,462",44.5
"1903","Kuwait",1998,"female",0,32097,"25,941,929,462",64.5
"1904","Kuwait",1998,"male",1,56327,"25,941,929,462",64.5
"1905","Kuwait",1998,"female",0,3970,"25,941,929,462",80
"1906","Kuwait",1998,"male",0,3854,"25,941,929,462",80
"1907","Kuwait",1999,"female",0,172800,"30,121,879,435",9.5
"1908","Kuwait",1999,"male",1,180700,"30,121,879,435",9.5
"1909","Kuwait",1999,"female",1,142800,"30,121,879,435",19.5
"1910","Kuwait",1999,"male",2,157500,"30,121,879,435",19.5
"1911","Kuwait",1999,"female",7,182700,"30,121,879,435",29.5
"1912","Kuwait",1999,"male",16,357800,"30,121,879,435",29.5
"1913","Kuwait",1999,"female",5,190600,"30,121,879,435",44.5
"1914","Kuwait",1999,"male",14,413600,"30,121,879,435",44.5
"1915","Kuwait",1999,"female",0,33300,"30,121,879,435",64.5
"1916","Kuwait",1999,"male",0,58700,"30,121,879,435",64.5
"1917","Kuwait",1999,"female",0,4200,"30,121,879,435",80
"1918","Kuwait",1999,"male",0,4000,"30,121,879,435",80
"1919","Kuwait",2000,"female",0,178644,"37,711,864,407",9.5
"1920","Kuwait",2000,"male",0,187983,"37,711,864,407",9.5
"1921","Kuwait",2000,"female",2,147681,"37,711,864,407",19.5
"1922","Kuwait",2000,"male",3,163848,"37,711,864,407",19.5
"1923","Kuwait",2000,"female",10,189015,"37,711,864,407",29.5
"1924","Kuwait",2000,"male",11,373318,"37,711,864,407",29.5
"1925","Kuwait",2000,"female",2,197224,"37,711,864,407",44.5
